Timestamp,PM2.5,PM10,Humidity,Temperature
2023-10-03 03:49:25,31.90,63.90,85.64,26.15
2023-10-03 03:49:35,32.20,67.40,85.65,26.16
2023-10-03 03:49:40,31.80,65.40,85.67,26.15
2023-10-03 03:49:50,31.60,64.90,85.80,26.15
2023-10-03 03:49:55,31.90,63.80,85.82,26.18
2023-10-03 03:50:06,32.00,62.40,85.93,26.13
2023-10-03 03:50:11,32.30,62.70,86.05,26.07
2023-10-03 03:50:21,32.80,65.70,86.26,26.02
2023-10-03 03:50:26,32.50,63.70,86.27,25.94
2023-10-03 03:50:31,32.40,64.60,86.45,25.95
2023-10-03 03:50:41,32.10,63.70,86.45,26.01
2023-10-03 03:50:46,32.10,60.70,86.41,26.03
2023-10-03 03:50:56,32.20,63.20,86.14,26.10
2023-10-03 03:51:01,32.10,62.80,86.04,26.14
2023-10-03 03:51:07,32.40,61.60,85.94,26.15
2023-10-03 03:51:16,32.30,61.00,85.77,26.20
2023-10-03 03:51:21,32.00,58.90,85.67,26.22
2023-10-03 03:51:31,31.70,58.20,85.59,26.27
2023-10-03 03:51:36,31.60,58.00,85.50,26.27
2023-10-03 03:51:47,31.80,58.50,85.39,26.31
2023-10-03 03:51:52,31.90,59.50,85.33,26.33
2023-10-03 03:52:02,31.70,60.20,85.20,26.36
2023-10-03 03:52:07,31.60,61.80,85.08,26.38
2023-10-03 03:52:17,31.40,63.20,84.99,26.40
2023-10-03 03:52:22,31.80,62.20,84.90,26.42
2023-10-03 03:52:32,32.00,61.50,84.85,26.44
2023-10-03 03:52:42,31.90,60.00,84.79,26.44
2023-10-03 03:52:47,31.90,60.30,84.76,26.45
2023-10-03 03:52:57,31.60,61.80,84.68,26.47
2023-10-03 03:53:02,31.40,61.50,84.62,26.48
2023-10-03 03:53:08,31.40,61.00,84.60,26.49
2023-10-03 03:53:18,31.30,61.00,84.59,26.48
2023-10-03 03:53:23,31.30,62.00,84.56,26.48
2023-10-03 03:53:33,31.10,59.90,84.59,26.50
2023-10-03 03:53:38,31.00,59.40,84.59,26.51
2023-10-03 03:53:48,30.60,59.20,84.60,26.51
2023-10-03 03:53:53,30.60,57.40,84.59,26.50
2023-10-03 03:54:03,30.60,55.80,84.59,26.52
2023-10-03 03:54:08,30.70,55.00,84.58,26.53
2023-10-03 03:54:13,30.80,55.60,84.57,26.53
2023-10-03 03:54:23,30.90,56.30,84.56,26.53
2023-10-03 03:54:29,31.20,56.40,84.54,26.54
2023-10-03 03:54:38,31.40,60.60,84.58,26.54
2023-10-03 03:54:43,31.50,60.90,84.53,26.53
2023-10-03 03:54:54,31.50,65.70,84.55,26.54
2023-10-03 03:54:59,31.60,65.90,84.58,26.53
2023-10-03 03:55:09,31.30,62.20,84.51,26.54
2023-10-03 03:55:14,31.20,62.70,84.51,26.54
2023-10-03 03:55:24,31.00,58.30,84.50,26.59
2023-10-03 03:55:29,30.70,59.30,84.49,26.58
2023-10-03 03:55:39,31.50,64.60,84.42,26.58
2023-10-03 03:55:44,31.50,63.50,84.43,26.58
2023-10-03 03:55:54,31.30,62.10,84.41,26.62
2023-10-03 03:55:59,31.40,62.30,84.39,26.63
2023-10-03 03:56:10,30.90,58.00,84.30,26.63
2023-10-03 03:56:14,31.10,58.40,84.32,26.65
2023-10-03 03:56:25,31.10,61.30,84.29,26.64
2023-10-03 03:56:30,30.90,60.50,84.26,26.62
2023-10-03 03:56:40,30.70,59.40,84.27,26.64
2023-10-03 03:56:45,30.40,58.00,84.29,26.65
2023-10-03 03:56:55,30.60,55.40,84.32,26.65
2023-10-03 03:57:00,30.30,55.30,84.28,26.66
2023-10-03 03:57:10,30.10,56.30,84.30,26.67
2023-10-03 03:57:15,30.30,59.80,84.29,26.66
2023-10-03 03:57:25,30.50,61.00,84.35,26.69
2023-10-03 03:57:31,30.50,61.00,84.33,26.73
2023-10-03 03:57:40,30.90,60.90,84.11,26.77
2023-10-03 03:57:45,30.90,59.70,84.11,26.79
2023-10-03 03:57:51,30.70,58.50,84.09,26.78
2023-10-03 03:58:01,30.70,56.70,84.04,26.80
2023-10-03 03:58:06,30.60,59.00,84.00,26.78
2023-10-03 03:58:16,30.90,59.50,84.00,26.76
2023-10-03 03:58:21,30.60,58.70,84.03,26.78
2023-10-03 03:58:31,30.70,61.50,84.00,26.74
2023-10-03 03:58:36,30.70,59.50,84.04,26.74
2023-10-03 03:58:46,30.90,59.10,84.13,26.70
2023-10-03 03:58:51,31.10,61.30,84.19,26.70
2023-10-03 03:59:01,31.20,59.90,84.15,26.71
2023-10-03 03:59:14,31.30,60.50,84.17,26.69
2023-10-03 03:59:21,31.40,59.60,84.30,26.71
2023-10-03 03:59:27,31.20,58.90,84.25,26.73
2023-10-03 03:59:32,31.40,57.70,84.20,26.72
2023-10-03 03:59:42,30.70,53.40,84.12,26.73
2023-10-03 03:59:47,31.00,53.40,84.09,26.74
2023-10-03 03:59:57,31.40,53.10,84.03,26.73
2023-10-03 04:00:02,31.60,54.40,84.01,26.74
2023-10-03 04:00:12,31.90,55.50,83.96,26.72
2023-10-03 04:00:17,31.70,57.00,83.94,26.71
2023-10-03 04:00:27,31.20,56.40,83.99,26.74
2023-10-03 04:00:33,31.40,56.70,83.97,26.72
2023-10-03 04:00:42,31.10,58.00,83.99,26.72
2023-10-03 04:00:47,31.10,55.70,83.99,26.73
2023-10-03 04:00:53,31.40,57.30,83.96,26.71
2023-10-03 04:01:03,31.30,58.90,83.95,26.72
2023-10-03 04:01:08,31.40,60.10,83.86,26.73
2023-10-03 04:01:18,31.50,60.40,83.78,26.70
2023-10-03 04:01:23,31.20,58.60,83.79,26.73
2023-10-03 04:01:33,30.90,58.10,83.74,26.71
2023-10-03 04:01:38,30.80,57.70,83.78,26.72
2023-10-03 04:01:48,30.60,58.70,83.79,26.72
2023-10-03 04:01:53,30.80,59.70,83.77,26.72
2023-10-03 04:02:03,30.90,55.30,83.75,26.71
2023-10-03 04:02:08,30.70,54.40,83.74,26.72
2023-10-03 04:02:18,31.00,54.20,83.77,26.65
2023-10-03 04:02:23,31.00,56.50,83.88,26.64
2023-10-03 04:02:28,31.30,59.50,83.94,26.65
2023-10-03 04:02:39,31.70,62.30,83.90,26.57
2023-10-03 04:02:44,32.30,63.90,83.99,26.52
2023-10-03 04:02:49,32.20,63.80,84.16,26.52
2023-10-03 04:02:59,32.40,58.50,84.25,26.51
2023-10-03 04:03:04,32.40,57.10,84.29,26.48
2023-10-03 04:03:09,32.30,57.70,84.36,26.47
2023-10-03 04:03:19,31.80,57.50,84.38,26.50
2023-10-03 04:03:24,32.00,59.10,84.33,26.51
2023-10-03 04:03:29,32.20,60.90,84.19,26.47
2023-10-03 04:03:39,32.20,61.40,84.14,26.48
2023-10-03 04:03:44,32.10,60.60,84.14,26.47
2023-10-03 04:03:49,32.20,61.40,84.23,26.46
2023-10-03 04:03:59,32.00,60.40,84.29,26.48
2023-10-03 04:04:05,31.90,59.90,84.19,26.49
2023-10-03 04:04:10,31.60,60.40,84.16,26.43
2023-10-03 04:04:20,32.10,61.50,84.36,26.41
2023-10-03 04:04:25,32.10,63.50,84.41,26.44
2023-10-03 04:04:30,31.90,62.10,84.40,26.45
2023-10-03 04:04:40,32.00,63.70,84.27,26.45
2023-10-03 04:04:45,32.00,62.60,84.23,26.44
2023-10-03 04:04:50,32.00,61.20,84.31,26.44
2023-10-03 04:05:00,32.10,58.80,84.29,26.44
2023-10-03 04:05:05,32.20,58.50,84.27,26.43
2023-10-03 04:05:10,32.50,60.30,84.27,26.45
2023-10-03 04:05:20,32.40,61.60,84.21,26.44
2023-10-03 04:05:25,32.40,61.20,84.20,26.42
2023-10-03 04:05:30,32.20,62.40,84.15,26.39
2023-10-03 04:05:41,31.80,62.10,84.26,26.39
2023-10-03 04:05:46,32.10,61.00,84.31,26.43
2023-10-03 04:05:51,32.20,62.20,84.30,26.41
2023-10-03 04:06:01,32.70,63.30,84.26,26.37
2023-10-03 04:06:06,33.00,62.70,84.41,26.35
2023-10-03 04:06:11,33.10,61.40,84.49,26.36
2023-10-03 04:06:21,33.10,62.30,84.58,26.37
2023-10-03 04:06:26,33.40,63.00,84.65,26.33
2023-10-03 04:06:31,33.10,62.50,84.76,26.31
2023-10-03 04:06:41,33.10,64.70,84.94,26.31
2023-10-03 04:06:46,33.50,65.20,84.79,26.31
2023-10-03 04:06:51,33.10,62.80,84.77,26.31
2023-10-03 04:07:01,32.90,63.10,84.76,26.28
2023-10-03 04:07:06,32.90,64.20,84.78,26.28
2023-10-03 04:07:12,32.50,60.60,84.80,26.34
2023-10-03 04:07:22,31.70,60.10,84.76,26.34
2023-10-03 04:07:27,31.40,57.80,84.73,26.35
2023-10-03 04:07:32,32.00,58.90,84.76,26.32
2023-10-03 04:07:42,32.50,60.30,84.83,26.32
2023-10-03 04:07:47,32.80,60.30,84.79,26.31
2023-10-03 04:07:52,33.50,61.60,84.71,26.33
2023-10-03 04:08:02,33.70,63.20,84.64,26.37
2023-10-03 04:08:07,33.40,61.70,84.59,26.37
2023-10-03 04:08:12,33.30,62.10,84.57,26.36
2023-10-03 04:08:22,33.10,60.30,84.63,26.38
2023-10-03 04:08:27,33.10,60.60,84.74,26.38
2023-10-03 04:08:32,33.10,58.90,84.76,26.36
2023-10-03 04:08:42,33.50,60.60,84.76,26.40
2023-10-03 04:08:48,33.40,62.40,84.68,26.39
2023-10-03 04:08:53,33.40,63.20,84.67,26.41
2023-10-03 04:09:03,33.60,64.50,84.72,26.40
2023-10-03 04:09:08,33.30,62.70,84.69,26.39
2023-10-03 04:09:13,33.20,63.40,84.79,26.38
2023-10-03 04:09:23,33.40,61.40,84.81,26.38
2023-10-03 04:09:28,33.40,61.40,84.78,26.39
2023-10-03 04:09:33,33.20,58.40,84.80,26.37
2023-10-03 04:09:43,33.70,59.90,84.78,26.40
2023-10-03 04:09:48,33.40,60.20,84.74,26.39
2023-10-03 04:09:53,33.30,62.60,84.78,26.40
2023-10-03 04:10:03,32.60,65.30,84.80,26.40
2023-10-03 04:10:08,32.50,66.10,84.86,26.39
2023-10-03 04:10:13,32.50,66.70,84.97,26.37
2023-10-03 04:10:24,32.50,65.50,84.93,26.31
2023-10-03 04:10:29,32.50,63.40,84.99,26.31
2023-10-03 04:10:34,32.90,64.00,84.98,26.33
2023-10-03 04:10:44,32.90,62.20,85.02,26.28
2023-10-03 04:10:49,33.00,63.10,84.99,26.29
2023-10-03 04:10:54,33.30,65.00,85.01,26.30
2023-10-03 04:11:04,33.40,66.90,84.98,26.30
2023-10-03 04:11:09,33.10,66.40,85.00,26.29
2023-10-03 04:11:14,33.00,66.10,85.02,26.31
2023-10-03 04:11:24,32.30,64.80,85.05,26.32
2023-10-03 04:11:29,32.60,63.00,85.05,26.36
2023-10-03 04:11:34,32.20,61.50,85.00,26.34
2023-10-03 04:11:44,32.30,61.20,84.93,26.36
2023-10-03 04:11:50,32.50,59.10,84.89,26.38
2023-10-03 04:11:55,32.70,58.40,84.86,26.39
2023-10-03 04:12:05,32.30,60.60,84.88,26.40
2023-10-03 04:12:10,32.20,60.50,84.91,26.39
2023-10-03 04:12:15,32.40,61.30,84.87,26.40
2023-10-03 04:12:20,32.50,61.20,84.82,26.41
2023-10-03 04:12:30,32.90,61.40,84.74,26.44
2023-10-03 04:12:35,32.80,60.40,84.66,26.45
2023-10-03 04:12:45,32.40,59.20,84.58,26.47
2023-10-03 04:12:50,32.20,59.60,84.57,26.49
2023-10-03 04:12:55,31.70,59.10,84.59,26.45
2023-10-03 04:13:05,32.10,58.10,84.75,26.40
2023-10-03 04:13:10,32.50,59.40,84.96,26.36
2023-10-03 04:13:16,32.70,58.00,85.14,26.34
2023-10-03 04:13:26,33.30,61.10,85.42,26.33
2023-10-03 04:13:31,33.20,61.60,85.36,26.33
2023-10-03 04:13:36,33.10,65.00,85.35,26.35
2023-10-03 04:13:46,33.00,64.80,85.23,26.38
2023-10-03 04:13:51,32.80,64.70,85.16,26.39
2023-10-03 04:13:56,32.60,61.70,85.08,26.39
2023-10-03 04:14:06,32.20,57.30,85.04,26.42
2023-10-03 04:14:11,31.70,55.30,85.04,26.42
2023-10-03 04:14:16,32.30,58.10,85.12,26.41
2023-10-03 04:14:26,32.40,60.10,85.47,26.37
2023-10-03 04:14:31,32.50,61.20,85.51,26.39
2023-10-03 04:14:36,32.70,63.60,85.44,26.40
2023-10-03 04:14:46,33.00,66.60,85.01,26.32
2023-10-03 04:14:51,32.80,64.00,85.01,26.30
2023-10-03 04:15:05,32.80,63.20,85.24,26.27
2023-10-03 04:15:12,32.40,60.20,85.33,26.29
2023-10-03 04:15:17,32.30,58.90,85.38,26.27
2023-10-03 04:15:22,32.70,59.90,85.42,26.30
2023-10-03 04:15:32,33.00,60.30,85.28,26.29
2023-10-03 04:15:37,33.30,61.30,85.26,26.27
2023-10-03 04:15:47,33.30,61.50,85.42,26.21
2023-10-03 04:15:52,33.10,60.20,85.50,26.23
2023-10-03 04:15:57,32.90,61.30,85.51,26.22
2023-10-03 04:16:03,33.20,62.20,85.55,26.21
2023-10-03 04:16:12,32.80,61.30,85.49,26.20
2023-10-03 04:16:17,32.90,62.70,85.49,26.17
2023-10-03 04:16:23,32.60,63.70,85.54,26.21
2023-10-03 04:16:33,32.70,62.40,85.49,26.21
2023-10-03 04:16:38,32.70,62.00,85.61,26.18
2023-10-03 04:16:43,32.60,62.40,85.78,26.19
2023-10-03 04:16:53,32.60,62.30,85.75,26.16
2023-10-03 04:16:58,32.80,60.70,85.81,26.18
2023-10-03 04:17:03,32.90,61.90,85.72,26.23
2023-10-03 04:17:13,33.50,63.90,85.53,26.27
2023-10-03 04:17:18,33.70,61.90,85.29,26.26
2023-10-03 04:17:23,34.00,61.80,85.25,26.25
2023-10-03 04:17:33,33.40,61.30,85.16,26.25
2023-10-03 04:17:38,33.80,59.80,85.28,26.22
2023-10-03 04:17:44,33.30,58.40,85.31,26.15
2023-10-03 04:17:53,33.20,60.60,85.68,26.07
2023-10-03 04:17:58,33.40,59.90,85.79,26.06
2023-10-03 04:18:09,33.00,59.00,85.88,26.09
2023-10-03 04:18:14,32.90,58.00,85.89,26.13
2023-10-03 04:18:19,32.90,59.60,85.86,26.15
2023-10-03 04:18:29,32.80,61.70,85.86,26.17
2023-10-03 04:18:34,32.90,62.90,85.78,26.21
2023-10-03 04:18:39,32.80,62.50,85.76,26.22
2023-10-03 04:18:49,33.20,63.40,85.73,26.24
2023-10-03 04:18:54,33.10,65.40,85.76,26.23
2023-10-03 04:18:59,33.30,63.60,85.83,26.23
2023-10-03 04:19:09,33.70,67.80,85.80,26.28
2023-10-03 04:19:14,33.50,69.50,85.74,26.28
2023-10-03 04:19:19,33.50,68.70,85.70,26.30
2023-10-03 04:19:29,33.40,67.50,85.67,26.29
2023-10-03 04:19:35,33.20,66.90,85.71,26.28
2023-10-03 04:19:40,33.00,64.10,85.76,26.29
2023-10-03 04:19:50,33.90,65.10,85.75,26.30
2023-10-03 04:19:55,33.80,64.40,85.70,26.27
2023-10-03 04:20:00,33.80,65.10,85.73,26.27
2023-10-03 04:20:10,34.20,65.20,85.68,26.30
2023-10-03 04:20:15,33.70,64.80,85.66,26.31
2023-10-03 04:20:25,33.60,66.90,85.61,26.34
2023-10-03 04:20:30,33.70,64.30,85.61,26.32
2023-10-03 04:20:35,33.40,65.70,85.70,26.32
2023-10-03 04:20:46,33.10,64.70,85.75,26.34
2023-10-03 04:20:50,33.50,65.30,85.69,26.36
2023-10-03 04:20:55,33.20,64.00,85.54,26.37
2023-10-03 04:21:06,33.30,63.30,85.35,26.32
2023-10-03 04:21:11,33.50,63.80,85.41,26.32
2023-10-03 04:21:16,33.50,64.10,85.40,26.32
2023-10-03 04:21:26,33.40,62.90,85.09,26.31
2023-10-03 04:21:31,33.10,63.40,85.14,26.31
2023-10-03 04:21:36,33.20,65.50,85.14,26.31
2023-10-03 04:21:46,33.70,67.90,85.09,26.31
2023-10-03 04:21:51,33.40,66.20,85.16,26.29
2023-10-03 04:21:56,33.30,66.10,85.03,26.29
2023-10-03 04:22:06,33.20,64.80,84.87,26.27
2023-10-03 04:22:11,33.20,64.30,84.89,26.24
2023-10-03 04:22:21,33.00,63.70,85.04,26.21
2023-10-03 04:22:27,33.20,63.20,85.12,26.20
2023-10-03 04:22:31,32.90,64.40,85.11,26.20
2023-10-03 04:22:42,32.70,60.70,85.23,26.22
2023-10-03 04:22:47,33.20,61.20,85.29,26.20
2023-10-03 04:22:52,33.20,61.80,85.32,26.18
2023-10-03 04:23:02,33.40,60.70,85.41,26.20
2023-10-03 04:23:07,33.80,63.50,85.45,26.22
2023-10-03 04:23:17,33.30,66.10,85.37,26.27
2023-10-03 04:23:22,33.40,68.40,85.38,26.30
2023-10-03 04:23:32,33.60,69.20,85.28,26.32
2023-10-03 04:23:37,33.60,67.80,85.28,26.34
2023-10-03 04:23:42,33.50,67.40,85.34,26.32
2023-10-03 04:23:52,33.80,64.90,85.43,26.32
2023-10-03 04:23:57,33.70,65.00,85.41,26.29
2023-10-03 04:24:02,33.70,64.50,85.39,26.28
2023-10-03 04:24:12,33.90,63.90,85.54,26.26
2023-10-03 04:24:18,33.70,63.20,85.56,26.27
2023-10-03 04:24:23,33.90,61.90,85.52,26.28
2023-10-03 04:24:33,33.70,60.90,85.41,26.31
2023-10-03 04:24:38,33.70,60.30,85.37,26.35
2023-10-03 04:24:43,33.80,60.20,85.28,26.35
2023-10-03 04:24:53,33.70,62.00,85.13,26.38
2023-10-03 04:24:58,33.50,61.30,85.12,26.38
2023-10-03 04:25:03,33.80,61.90,85.08,26.40
2023-10-03 04:25:13,33.40,62.90,85.04,26.41
2023-10-03 04:25:18,33.60,63.40,85.08,26.40
2023-10-03 04:25:29,34.00,64.20,85.12,26.44
2023-10-03 04:25:33,34.20,65.50,85.29,26.42
2023-10-03 04:25:38,34.40,65.00,85.46,26.42
2023-10-03 04:25:49,33.80,63.60,85.58,26.35
2023-10-03 04:25:54,34.10,66.00,85.59,26.30
2023-10-03 04:25:59,34.20,64.10,85.70,26.29
2023-10-03 04:26:09,34.10,63.40,85.74,26.30
2023-10-03 04:26:14,34.60,63.50,85.75,26.28
2023-10-03 04:26:19,34.80,65.80,85.85,26.23
2023-10-03 04:26:29,34.60,66.40,86.26,26.22
2023-10-03 04:26:34,34.70,66.70,86.49,26.23
2023-10-03 04:26:44,34.50,65.70,86.66,26.22
2023-10-03 04:26:49,34.50,67.10,86.73,26.23
2023-10-03 04:26:54,34.20,66.60,86.77,26.24
2023-10-03 04:27:04,34.20,67.70,86.64,26.28
2023-10-03 04:27:10,34.50,66.30,86.50,26.28
2023-10-03 04:27:14,34.70,69.10,86.44,26.26
2023-10-03 04:27:25,35.00,68.20,86.46,26.27
2023-10-03 04:27:30,35.60,69.30,86.48,26.26
2023-10-03 04:27:35,35.70,67.30,86.52,26.26
2023-10-03 04:27:45,35.80,67.60,86.61,26.26
2023-10-03 04:27:50,35.60,67.00,86.67,26.26
2023-10-03 04:27:55,35.50,67.20,86.67,26.27
2023-10-03 04:28:05,35.60,69.20,86.63,26.31
2023-10-03 04:28:10,35.50,67.90,86.54,26.31
2023-10-03 04:28:15,35.10,66.30,86.52,26.31
2023-10-03 04:28:25,35.50,67.70,86.53,26.29
2023-10-03 04:28:30,35.20,67.80,86.52,26.33
2023-10-03 04:28:40,35.00,63.80,86.41,26.37
2023-10-03 04:28:45,35.20,64.50,86.38,26.36
2023-10-03 04:44:03,31.40,56.10,78.65,26.11
2023-10-03 04:44:08,31.50,54.00,78.93,26.05
2023-10-03 04:44:18,31.70,55.40,80.26,25.98
2023-10-03 04:44:48,31.70,53.70,79.76,25.72
2023-10-03 04:45:02,31.10,53.20,80.28,25.63
2023-10-03 04:46:08,32.20,55.10,81.77,25.62
2023-10-03 04:52:30,30.80,52.90,80.63,25.74
2023-10-03 04:52:53,30.20,51.00,80.54,25.72
2023-10-03 04:53:22,29.70,52.10,79.04,25.66
2023-10-03 04:53:52,29.90,51.10,78.89,25.62
2023-10-03 04:54:33,30.20,53.70,80.53,25.68
2023-10-03 04:57:40,29.40,45.90,78.49,25.86
2023-10-03 04:57:50,29.40,47.20,78.23,25.81
2023-10-03 04:57:55,29.60,47.40,78.28,25.80
2023-10-03 04:58:06,28.80,47.00,77.78,25.79
2023-10-03 04:58:10,28.50,45.70,77.73,25.77
2023-10-03 04:58:21,28.30,45.00,77.59,25.75
2023-10-03 04:58:25,28.10,45.10,77.51,25.76
2023-10-03 04:58:36,27.90,44.30,77.52,25.75
2023-10-03 04:58:46,27.70,42.70,77.54,25.70
2023-10-03 04:58:51,28.00,44.20,77.50,25.71
2023-10-03 04:59:01,28.00,45.30,77.41,25.71
2023-10-03 04:59:06,28.40,45.60,77.60,25.70
2023-10-03 04:59:16,28.70,45.80,77.49,25.71
2023-10-03 04:59:22,28.80,45.70,77.71,25.74
2023-10-03 04:59:31,28.30,42.40,77.80,25.74
2023-10-03 04:59:50,28.50,43.00,78.00,25.78
2023-10-03 05:00:21,28.20,44.90,78.31,25.82
2023-10-03 05:01:04,30.00,47.70,78.96,25.89
2023-10-03 05:01:14,29.50,46.60,78.30,25.86
2023-10-03 05:01:30,28.30,45.40,77.80,25.83
2023-10-03 05:01:45,28.50,46.90,78.11,25.88
2023-10-03 05:01:56,29.30,50.30,78.20,25.86
2023-10-03 05:02:19,28.90,46.30,77.27,25.84
2023-10-03 05:02:48,28.60,45.90,76.70,25.76
2023-10-03 05:03:02,28.20,44.30,77.23,25.69
2023-10-03 05:03:20,29.20,44.30,77.04,25.61
2023-10-03 05:03:43,28.90,44.20,77.04,25.62
2023-10-03 05:04:03,28.90,44.60,77.84,25.63
2023-10-03 05:04:27,29.60,46.30,78.43,25.66
2023-10-03 05:04:35,29.40,46.60,78.67,25.70
2023-10-03 05:04:56,29.00,45.70,78.67,25.71
2023-10-03 05:05:25,29.40,47.50,78.82,25.82
2023-10-03 05:05:51,29.30,47.40,77.69,25.75
2023-10-03 05:06:12,28.30,46.70,77.03,25.72
2023-10-03 05:06:37,28.00,44.10,76.92,25.64
2023-10-03 05:06:49,28.90,45.50,76.99,25.63
2023-10-03 05:07:01,29.50,47.70,77.08,25.61
2023-10-03 05:07:12,29.70,45.70,76.97,25.57
2023-10-03 05:07:33,28.70,44.80,77.19,25.53
2023-10-03 05:07:39,28.40,46.40,77.61,25.55
2023-10-03 05:07:44,28.50,44.80,77.75,25.57
2023-10-03 05:07:55,28.70,47.30,77.67,25.56
2023-10-03 05:08:12,28.80,47.20,78.14,25.56
2023-10-03 05:08:52,29.20,44.90,78.37,25.64
2023-10-03 05:08:53,29.10,46.40,78.14,25.61
2023-10-03 05:09:04,29.70,49.10,78.91,25.61
2023-10-03 05:09:14,29.90,50.50,78.99,25.65
2023-10-03 05:09:24,30.10,49.70,79.06,25.72
2023-10-03 05:09:29,30.00,48.70,79.14,25.74
2023-10-03 05:09:40,30.30,49.50,79.43,25.80
2023-10-03 05:09:44,29.90,48.30,79.42,25.83
2023-10-03 05:09:54,30.00,52.00,79.69,25.90
2023-10-03 05:10:12,30.40,53.30,80.09,26.01
2023-10-03 05:10:23,30.50,50.40,80.26,26.04
2023-10-03 05:10:30,30.20,48.80,79.50,26.07
2023-10-03 05:10:35,30.20,49.90,79.21,26.05
2023-10-03 05:10:45,29.90,48.20,79.18,26.08
2023-10-03 05:10:57,29.60,50.00,78.57,26.10
2023-10-03 05:11:05,29.80,49.10,78.70,26.13
2023-10-03 05:11:15,29.70,52.20,79.14,26.20
2023-10-03 05:11:26,29.90,52.20,78.98,26.18
2023-10-03 05:11:44,30.70,53.10,79.58,26.17
2023-10-03 05:11:56,29.90,50.50,79.07,26.20
2023-10-03 05:12:07,29.40,46.70,78.72,26.20
2023-10-03 05:12:35,30.20,49.00,78.32,26.09
2023-10-03 05:13:01,30.00,49.90,78.91,26.09
2023-10-03 05:13:12,29.90,48.30,78.86,26.08
2023-10-03 05:13:22,30.00,46.70,78.76,26.08
2023-10-03 05:13:26,30.40,49.30,79.21,26.08
2023-10-03 05:13:37,30.50,51.30,79.29,26.11
2023-10-03 05:13:47,30.40,49.40,78.89,26.09
2023-10-03 05:13:52,30.40,50.10,79.36,26.11
2023-10-03 05:14:02,30.50,48.70,79.86,26.17
2023-10-03 05:14:13,30.70,51.30,79.77,26.20
2023-10-03 05:14:17,31.10,53.10,79.32,26.22
2023-10-03 05:14:27,30.60,51.90,78.42,26.25
2023-10-03 05:14:44,30.00,52.10,79.18,26.30
2023-10-03 05:14:55,30.20,55.00,78.67,26.31
2023-10-03 05:15:02,30.50,55.80,78.60,26.28
2023-10-03 05:15:08,30.60,56.40,78.35,26.31
2023-10-03 05:15:18,29.70,55.00,78.05,26.32
2023-10-03 05:15:45,29.00,50.80,78.26,26.33
2023-10-03 05:15:50,29.40,48.10,78.17,26.26
2023-10-03 05:16:11,30.20,49.70,77.37,26.14
2023-10-03 05:16:32,29.20,50.40,76.92,26.15
2023-10-03 05:16:41,28.80,50.10,78.78,26.21
2023-10-03 05:16:47,28.80,50.80,78.52,26.20
2023-10-03 05:17:16,30.00,51.30,77.81,26.16
2023-10-03 05:17:54,29.40,46.50,77.48,26.16
2023-10-03 05:18:08,29.60,48.00,77.07,26.21
2023-10-03 05:18:12,29.80,49.60,77.08,26.22
2023-10-03 05:18:23,29.80,49.30,77.19,26.30
2023-10-03 05:18:34,29.90,49.70,76.28,26.27
2023-10-03 05:18:46,29.20,46.20,77.14,26.23
2023-10-03 05:18:53,28.50,46.40,76.74,26.20
2023-10-03 05:19:03,28.30,47.70,76.21,26.19
2023-10-03 05:19:08,28.60,49.80,75.60,26.19
2023-10-03 05:19:19,28.00,47.50,74.82,26.13
2023-10-03 05:19:30,27.80,46.20,74.51,26.10
2023-10-03 05:19:57,27.80,45.90,75.25,26.07
2023-10-03 05:20:10,27.60,46.60,74.71,26.02
2023-10-03 05:20:10,27.60,46.60,74.71,26.02
2023-10-03 05:20:27,27.50,48.90,74.16,25.81
2023-10-03 05:20:32,27.60,47.40,74.22,25.76
2023-10-03 05:20:42,27.30,44.00,74.42,25.68
2023-10-03 05:20:47,27.30,43.40,74.59,25.65
2023-10-03 05:20:58,27.90,43.90,76.56,25.65
2023-10-03 05:21:08,27.60,44.00,74.73,25.63
2023-10-03 05:21:13,27.60,43.10,74.40,25.60
2023-10-03 05:21:23,27.60,43.10,74.80,25.59
2023-10-03 05:21:28,27.60,43.30,75.01,25.58
2023-10-03 05:21:38,27.30,43.90,75.16,25.65
2023-10-03 05:21:48,27.50,45.80,75.29,25.71
2023-10-03 05:21:53,27.30,45.40,74.84,25.71
2023-10-03 05:22:08,27.80,44.90,74.52,25.76
2023-10-03 05:22:13,27.80,45.40,75.53,25.77
2023-10-03 05:22:23,28.10,43.80,75.75,25.79
2023-10-03 05:22:28,28.10,43.40,75.71,25.82
2023-10-03 05:22:33,28.00,43.40,76.83,25.82
2023-10-03 05:22:44,28.80,44.30,76.91,25.88
2023-10-03 05:22:54,28.70,45.10,77.07,25.88
2023-10-03 05:22:59,28.70,46.60,76.99,25.89
2023-10-03 05:23:09,28.70,47.10,77.15,25.94
2023-10-03 05:23:19,29.00,47.30,77.60,26.00
2023-10-03 05:23:24,28.70,47.60,77.84,26.04
2023-10-03 05:23:34,28.50,45.50,76.08,26.08
2023-10-03 05:23:45,28.20,45.50,76.41,26.03
2023-10-03 05:23:49,28.60,47.20,76.72,26.00
2023-10-03 05:24:00,28.50,46.50,77.17,26.03
2023-10-03 05:24:09,28.90,47.00,76.93,26.02
2023-10-03 05:24:15,28.90,47.70,76.71,26.01
2023-10-03 05:24:25,28.50,46.10,76.77,26.00
2023-10-03 05:24:35,28.50,45.90,77.21,25.99
